"","genes","QEp","pval","qval"
"4374","EPHA4",3.38407845620832e-11,0.788427830735791,0.952546140865473
"4375","IFNAR1",0.00104766817578462,0.0885632730184835,0.4770972989968
"4376","SCN9A",8.50200084164897e-05,0.423593529693958,0.810138062621681
"4377","GRPR",0.00141881048229529,0.255132599042241,0.677599129440122
"4378","PTPRU",0.467959507769458,0.86616879625218,0.972089616832613
"4379","BECN1",0.000528705248727732,0.0889111957727566,0.47804220857905
"4380","CYP4F2",0.437473223617344,0.136926677959558,0.561544554211505
"4381","FGF12",2.02191391896301e-06,0.527204236083447,0.859092211531295
"4382","AMT",5.41964705926123e-10,0.367087572504836,0.769359257390327
"4383","MLLT10",0.0854128456886616,0.883720436352435,0.975902964043204
"4384","LMNB2",0.011382984954655,0.956914579010812,0.992355859714916
"4385","POFUT1",0.000551851223272972,0.453917821072264,0.826483201571704
"4386","PTGER2",4.70104162301522e-08,0.920801342800638,0.988034722571626
"4387","RAP1GAP",0.00257203366981766,0.966619585495082,0.994781966964011
"4388","CCL17",0.522066972527997,0.395365052270189,0.79368329232333
"4389","NUP153",1.64845593266486e-09,0.138673489040812,0.562067235465229
"4390","CD44",4.84968459097941e-10,0.628853923545914,0.890130996073327
"4391","EIF4A3",1.8316626002384e-07,0.581984253267135,0.877679837270971
"4392","RFXAP",0.000349401387926871,0.936099180181708,0.989769153901543
"4393","SH3BGR",0.39169637262592,0.564979896406491,0.873875520804112
"4394","CAST",0.000140149505255548,0.949608221321991,0.991694936721473
"4395","PHF3",4.96308725446286e-05,0.716894296990833,0.922825139191403
"4396","TNNI1",0.636969871032703,0.764555904117004,0.942940811094184
"4397","BDKRB2",0.0210747653943787,0.140609328219897,0.565140573433876
"4398","CHRNA4",0.0663986649966834,0.0533403061326644,0.393792099294526
"4399","FUS",0.0312112492938923,0.692886249589464,0.914554083965168
"4400","MCM7",7.79965850494237e-08,0.464598299789733,0.830313851944474
"4401","KL",0.00267457744298694,0.170556844135573,0.593897267553206
"4402","HRH1",7.05828609284721e-05,0.128988528087171,0.550919331637125
"4403","GUCA2B",0.318947902378555,0.998878207288422,0.999701344549983
"4404","IFT88",0.780030545133576,0.523014160465512,0.85651962370101
"4405","RFC3",0.00136483455461892,0.984741649868127,0.998300487253893
"4406","KCNC4",0.018667750085675,0.475962878572571,0.830313851944474
"4407","NEK4",0.00791773526373445,0.808447962808041,0.957875840521749
"4408","PHF20",3.77042040967936e-11,0.314159337690247,0.729325917787351
"4409","PBX1",1.14570125686295e-06,0.247847518637312,0.672240102540702
"4410","PRUNE2",0.0278718973630746,0.283831025175651,0.701103855624846
"4411","ERBB4",0.0082788346467562,0.0183759292036533,0.233100184815403
"4412","SLC6A1",0.818777157931182,0.51569977116764,0.849692626193686
"4413","CDH15",0.057597264735525,0.79645808546557,0.956624548792025
"4414","SOX4",0.000673819804735832,0.968115668698717,0.995107291579381
"4415","SLC25A46",0.0182181343523451,0.939751509612069,0.990667083078381
"4416","ODF1",0.143472515800625,0.115871901273026,0.529283341755
"4417","ACVR1B",4.22549573547096e-09,0.471672339213213,0.830313851944474
"4418","ACTG2",0.118873494616074,0.946281143202822,0.991694936721473
"4419","ARHGAP11A",0.263490761107217,0.827369697735155,0.965509949682295
"4420","CNTN2",0.464304315463483,0.869304970430714,0.972089616832613
"4421","NR2C2",7.84777950553949e-06,0.599356067282456,0.879624656813012
"4422","MYBPC2",0.0320717509051978,0.993078848641268,0.999570357350501
"4423","EPYC",0.401546147036425,0.408730812617377,0.798166398684486
"4424","WT1",0.000119363665892043,0.136429543212841,0.560863439958251
"4425","INPP4A",6.8392581384334e-05,0.189876323644882,0.614544984049244
"4426","FOLR3",0.0455320191717175,0.0209502877792036,0.242906728053459
"4427","IFI35",0.225808252226251,0.709417896657265,0.92049928834421
"4428","STARD8",6.64309222972807e-25,0.561306245028201,0.873875520804112
"4429","MPV17",5.0975130088868e-05,0.448199248128822,0.82325237896302
"4430","ITGA2",0.010977670766607,0.133491554982076,0.557003747809744
"4431","PDE6G",0.0120333508569082,0.831082151440144,0.966969684819563
"4432","GABPB1",0.660766413009699,0.497609222842207,0.841538540078184
"4433","GNAI3",0.00194331732208159,0.707192031919819,0.919429731193604
"4434","EDEM1",0.00941873202539871,0.116494665327329,0.529590500909
"4435","ANG",0.00998523857452301,0.603294060073202,0.880391684210601
"4436","TXNDC9",0.000753224398492051,0.329400623631225,0.739170188068787
"4437","KPNA4",0.028885804802896,0.569657416990075,0.873875520804112
"4438","RPP38",0.213674535196999,0.0230455790656135,0.254773857939918
"4439","RHOD",0.244465972832822,0.815791852331943,0.960542611771354
"4440","DSG2",4.27402537433734e-05,0.92958229196323,0.988798212808699
"4441","TLE4",3.14978608212644e-07,0.380688858469438,0.782508163872721
"4442","DVL3",0.157628877694503,0.96120486744253,0.99381094162208
"4443","TMOD1",5.28036230991308e-06,0.0263762353471877,0.274026408855851
"4444","CHRM3",0.00062413342034353,0.123099169922664,0.540645281632111
"4445","CDK5",0.0014988934065957,0.141804066768344,0.566269562392326
"4446","KLF9",2.20156676672483e-16,0.370090286503524,0.770378329838705
"4447","ECH1",4.51670681902083e-05,0.218961235058038,0.650901975291596
"4448","MAN1A1",0.00122211254642313,0.120821742444768,0.537475589335917
"4449","MYL7",0.848852555452657,0.455918509474758,0.828162232707779
"4450","PTMS",0.133947708122693,0.570130963303439,0.873875520804112
"4451","EED",0.214979502100636,0.290209712099508,0.708099361296993
"4452","CPB1",0.340329944747132,0.4082820987857,0.798166398684486
"4453","TEP1",9.48612161701742e-05,0.887357045695832,0.975902964043204
"4454","SYCP1",0.0088695700674487,0.787199211272793,0.952546140865473
"4455","ADCY2",0.0474265397834008,0.524301602531887,0.857447398710321
"4456","PTPRZ1",0.0035061107718264,0.0559945340537601,0.39846563390952
"4457","RGS19",0.0109418166735706,0.578818170930937,0.875949844129132
"4458","GAL3ST1",0.0761997624211082,0.0399838401129593,0.33875607711939
"4459","AP3M2",0.170040802642649,0.000205391132897348,0.012575414430195
"4460","CYB5R3",0.0620623555370513,0.0449531880750183,0.362149192351726
"4461","HSPH1",0.00490585615425331,0.391158570333575,0.791277601309152
"4462","ASGR1",0.00762382760613465,0.585556645529967,0.879004941573589
"4463","PPP4R1",0.00182085337916614,0.31775575258184,0.73246067412338
"4464","RCVRN",0.00917092646361789,0.467547162669822,0.830313851944474
"4465","CDR1",0.0415928920576634,0.558023721945114,0.872464089045738
"4466","NEDD4",3.01903758758762e-07,0.227124855364169,0.655535723338947
"4467","LIMK1",0.00866771133916726,0.318042952570867,0.73246067412338
"4468","ENO2",7.63458192196194e-05,0.33628229864348,0.744170938811958
"4469","TERF2",2.5153785079867e-08,0.425349168447878,0.810266984215346
"4470","GIP",0.121809864287033,0.62425335547979,0.888583821563297
"4471","PSMD9",1.36973448869826e-08,0.143274635607135,0.567851563033105
"4472","TNIP1",0.387330780652412,0.185626678350176,0.609726542907016
"4473","C5AR1",2.31104854057988e-22,0.747645472863301,0.936666697992431
"4474","ILF2",0.002041685511632,0.517758978780629,0.852443444096217
"4475","ACADS",1.80597792039602e-06,0.480718395208377,0.834282786775343
"4476","IDI1",0.148166026952103,0.0893866221684705,0.47804220857905
"4477","SRRD",0.0624637478609478,0.295379839404716,0.71162119539968
"4478","CES2",3.97314089819018e-05,0.973440496905002,0.99562959827802
"4479","CPA1",0.0990253300903796,0.721158917679873,0.924554148473946
"4480","STAT3",1.04136614900973e-23,0.150640875158908,0.571829537213324
"4481","POLR3D",1.37040603691792e-07,0.156176303458836,0.579294664618938
"4482","ELK3",0.00190077732211666,0.687710676914211,0.912443637211805
"4483","HMGN4",0.0759037786219546,0.0381359742397255,0.335773961781813
"4484","PDYN",0.161251100449066,0.255303878613421,0.677662087047878
"4485","RTN1",0.0999751441728279,0.491458692031964,0.840304239095996
"4486","CDC20",0.176206836254123,0.0496836754906494,0.380981809480367
"4487","TSPAN31",3.82049994202915e-11,0.197410730999177,0.625610819011885
"4488","TRIM23",0.00087053546731845,0.592144037353362,0.87925874833632
"4489","COPS8",0.050476546032032,0.279676989806812,0.696102039149266
"4490","MMP2",3.2581574148444e-06,0.183358383451421,0.606549888852902
"4491","PTGDR",1.58804777796601e-07,0.76225417268556,0.941439257926867
"4492","GAD1",0.119293799117844,0.476028498406534,0.830313851944474
"4493","BMP1",2.02339763312675e-10,0.243948559830873,0.667090165117152
"4494","LPIN1",2.51149821722514e-06,0.481041167689035,0.83450738270799
"4495","DDX10",0.0309108595250276,0.634294850875336,0.892228447641916
"4496","PAFAH1B3",1.09031958068628e-06,0.29552735619059,0.71162119539968
"4497","TMED1",0.0075023059454042,0.30030476654359,0.715619869210257
"4498","AKR1A1",0.000659278813306724,0.501428555842476,0.843048482038895
"4499","CXCR5",6.94996599119778e-09,0.351629280465005,0.755583367288396
"4500","ENOSF1",0.358429268497175,0.0545256907018759,0.396430801589679
"4501","SYT11",0.00947038687838844,0.169379499698268,0.593238674435508
"4502","KCNA4",0.489081429506486,0.691308504562506,0.913943354345082
"4503","SLC15A1",0.709636122831248,0.459422249499022,0.829467496846625
"4504","TNNI3",0.0248612006910853,0.304396924869065,0.719699234116509
"4505","ZNF516",2.0832959737879e-07,0.703677805313691,0.918349272717596
"4506","DNAJB1",6.56347524310569e-05,0.209210871604818,0.638207326169489
"4507","GPR162",0.93651523994951,0.917623191621123,0.987746295340881
"4508","NSMAF",0.0613384309273549,0.414886166764786,0.803863830288564
"4509","SLC2A5",0.000249644456597098,0.566779124485177,0.873875520804112
"4510","CPA2",0.38134372251762,0.347549031108654,0.752449387482762
"4511","EXOC5",0.0441092108595898,0.239916720326361,0.664073284953978
"4512","GCKR",0.0512934386691153,0.455104611904181,0.828162232707779
"4513","SNRPD1",0.00660895601463903,0.103423530997727,0.507658640492928
"4514","ADAM11",0.0263751884764261,0.407079694098463,0.798159327977204
"4515","GGT5",3.85710801611514e-17,0.752673795876304,0.93920599746304
"4516","BLOC1S1",0.0543137560532682,0.0338278283446567,0.312550075973166
"4517","MEN1",0.0407015280245835,0.0780673167545597,0.452632725425427
"4518","TLN2",3.34575533714619e-25,0.504581879632198,0.845547373534874
"4519","DPYD",1.85919941985238e-08,0.384068036599526,0.78523616387579
"4520","EZR",0.000198048507447048,0.935672712256225,0.989769153901543
"4521","FGF4",0.918577166495776,0.00174922090909602,0.0569675348550987
"4522","RASSF2",2.14788248787731e-15,0.500531308247046,0.842536571653385
"4523","DPF1",0.931952840025177,0.00682558408084196,0.132249291557917
"4524","IBSP",0.00261521715917726,0.713156239073407,0.921390384111103
"4525","CDK16",0.000152676419345045,0.118202920132473,0.531623711310789
"4526","PC",0.000997970518286222,0.628239198320723,0.890050315297366
"4527","GRIN1",0.0592092996809359,0.85914155119219,0.970762303906136
"4528","RABEP1",2.54261855592389e-05,0.922353572747929,0.988034722571626
"4529","ALDH18A1",0.484740383213012,0.0229700652592678,0.254773857939918
"4530","TFAP2B",0.158247635282934,0.652884471991733,0.897303024701527
"4531","CPOX",5.69079733313085e-06,0.348320294786823,0.753408758201173
"4532","RSU1",0.000395255168252065,0.768969490007531,0.945157360309042
"4533","TEC",0.000477355674699522,0.461273963407627,0.829467496846625
"4534","ITIH2",0.211095907429449,0.0120780674788579,0.184813976662868
"4535","LHX2",0.831936472091588,0.867223307507803,0.972089616832613
"4536","TFCP2",0.0682841955852825,0.534741665950002,0.862557982729091
"4537","SUPT6H",1.16359661851538e-11,0.888837948747185,0.975902964043204
"4538","TRPC3",0.00559063686916648,0.192094353378891,0.615279717145744
"4539","MAL",0.00138958298908968,0.83608728321549,0.967110121517665
"4540","LAD1",0.602214059147603,0.931949960611281,0.989711891564987
"4541","SPOCK1",0.000309869570911803,0.830171800049702,0.966969684819563
"4542","SLC5A1",1.89523001784644e-11,0.436423800271727,0.815093172834852
"4543","CTTN",0.00101058696707683,0.556185701159466,0.871592691093276
"4544","CD58",0.000547916708306408,0.242786535900333,0.666043768847444
"4545","HSF4",0.000197678099229109,0.720798378077811,0.924554148473946
"4546","TSPO",0.00154993339769617,0.0815271255083931,0.463699084665007
"4547","COASY",5.8430080276214e-06,0.0390600998628525,0.335887600318762
"4548","CRAT",0.419786854186659,0.387490095991487,0.788386250875976
"4549","SPOCK2",2.89448050499984e-07,0.591398324300234,0.87925874833632
"4550","NINJ1",0.405559497791838,0.470517427207853,0.830313851944474
"4551","TCTA",0.0466465601772217,0.0777981199021725,0.452102141312245
"4552","KEL",0.531413392246911,0.844348361996105,0.967110121517665
"4553","MVD",0.00447418544307583,0.141355439264971,0.566269562392326
"4554","DNAJC2",0.06616606988472,0.685840984195281,0.91134384870869
"4555","PIK3R2",2.36386570032603e-05,0.889286767650151,0.975902964043204
"4556","CHRNB2",0.261868547872714,0.71271025257061,0.921390384111103
"4557","IL5",0.486683450031084,0.361633271350131,0.763854637552807
"4558","BMP8A",0.00100818589808921,0.694347065019865,0.914689933089306
"4559","SS18",0.526874176645848,0.927856832592287,0.988509890629106
"4560","HK3",6.52552249677067e-05,0.167019120772793,0.5895094562557
