"genes","TE.random","pval.random","tau2","I2","pval.Q","num_exp","qval.random","qval.Q"
"HNRNPAB",0.118412919212276,0.321669549371591,0.127261632638099,0.875446319510463,5.48453986243019e-12,10,0.746098944211534,7.63122798505497e-11
"IRX3",-0.0363472438497286,0.865703631313236,0.353525524553535,0.850821174545357,8.15452121103118e-09,9,0.963367388697857,6.02216508290631e-08
"VILL",-0.0634251476849918,0.281348191037199,0.0226857147918106,0.801883176232849,7.68892782077364e-07,10,0.721645710474988,3.67566398913821e-06
"H1F0",-0.110150152059758,0.0277246355981951,0.012086801000983,0.557859543917328,0.0122510455044271,11,0.31747142053994,0.0223331784612741
"IGF2BP2",-0.111053747499271,0.16962849596331,0.0517473946614846,0.861177821445115,1.55605026907758e-10,10,0.625149460910221,1.60097334081172e-09
"AJAP1",-0.166179262278061,0.0875237646930562,0.0691858435264618,0.840214140459643,6.80231256892618e-09,10,0.504561457131561,5.1143470037545e-08
"PTK2B",-0.0379874644323763,0.593014844820951,0.0325027807030918,0.783054244143655,4.08102890473767e-06,10,0.874926261908829,1.66886414211196e-05
"PCMTD1",0.12294857431278,0.236557185287373,0.0810547204978126,0.855150205823543,3.98369195601108e-09,9,0.686266406131536,3.13382901280337e-08
"RBP4",0.126072619421967,0.236541828555764,0.070402578551734,0.733802536534111,4.51503932831699e-05,11,0.686266406131536,0.000146161752145853
"GIT1",-0.182542788083764,0.00321325328071435,0.0267334744173508,0.76255857196757,1.81356898108412e-05,10,0.107059189881105,6.43281076251346e-05
"SNX22",-0.300473929275694,0.05597023270329,0.156678526104359,0.857292677797289,2.2169064330184e-08,8,0.426910457526068,1.47877526982126e-07
"ZNF462",-0.219803882078054,0.0938999874960102,0.135172853881955,0.922755424615049,7.95241353867218e-19,9,0.518071117840439,3.8997536879582e-17
"TNFRSF25",-0.153434298627271,0.164867068740324,0.104334461407237,0.865759938950797,5.96990797512263e-12,11,0.620885945240531,8.2382039260354e-11
"RRAD",0.347600123766547,0.0751686645656993,0.34836037491324,0.855650406712643,6.11540523373343e-11,11,0.479832833670389,6.86581582476903e-10
"SYBU",-0.0486162818955384,0.629366897004639,0.051769720077772,0.771994475017917,7.05841274550798e-05,8,0.888545226697646,0.000219174162562254
"PROK2",0.21047128226144,0.257647298148304,0.204982100556497,0.822257844347875,3.66552819577613e-07,9,0.701858359677106,1.88326658389035e-06
"CCL23",-0.068834923014309,0.56840214466705,0.110856421356085,0.78091191643003,1.66384747054865e-06,11,0.865158447982209,7.39021500771857e-06
"IL2RA",0.170302273687474,0.165603176262524,0.130283472492451,0.853118386780261,1.03864787658325e-10,11,0.620946418105552,1.10491434384145e-09
"TYRO3",-0.00531669338281061,0.94146962710219,0.0405123304576565,0.794320338134941,4.78253446408169e-07,11,0.986186675339493,2.39493999615814e-06
"SLC26A8",0.0756149133310449,0.389500365266163,0.0540188514915493,0.833100902287686,1.01745338406695e-07,9,0.787464498903011,5.88119257244449e-07
"CAPRIN2",-0.107642484927444,0.190302016760522,0.0548165792235136,0.822556835694942,7.88315206167262e-08,10,0.647941756258981,4.67084503418407e-07
"NEB",-0.0144660043860819,0.815839598312013,0.0285450209694312,0.762908570118671,6.97157545399197e-06,11,0.950596960585878,2.71164276928042e-05
"SYDE1",-0.162487876045358,3.61480151834018e-05,0.00654365962206076,0.517766986074127,0.0282141121798804,10,0.00585573962806935,0.0464436263033966
"TLE1",-0.092596471311149,0.226613225205723,0.0523349092374618,0.829712999701643,6.31288306912921e-09,11,0.676980035810996,4.78213280404648e-08
"TMTC2",0.0676572184907332,0.292616018264029,0.02255876151919,0.715399952209584,0.000453847158819513,9,0.728548471619039,0.00117839991673176
"SCN1B",-0.0178106838201543,0.750769029669152,0.0221326542628047,0.782061645513758,1.50499161533058e-06,11,0.931453389444534,6.7592949931275e-06
"CCND1",-0.0157536282286632,0.89376699014525,0.122806026558207,0.831192133234541,5.04778876113227e-09,11,0.972773538300548,3.89971179762531e-08
"PPARGC1A",-0.209561965506918,0.0664895030554005,0.104568750117404,0.835368947953542,1.40906560542578e-08,10,0.458733840496897,9.86550373247469e-08
"COASY",0.00825969948013746,0.937362722526724,0.105951401039574,0.881673804213064,6.5137836345067e-14,11,0.985564579526834,1.32847047971042e-12
"SARNP",-0.0332006187391697,0.619984790919355,0.0259373806580225,0.781310282797051,4.04632589190441e-05,8,0.884911350003605,0.000132589575979869
"ELK1",-0.0086346121452266,0.905200769646867,0.0440452510944483,0.865297814673497,6.39412606792473e-11,10,0.975556303625763,7.12568497186235e-10
"AP2A2",-0.148692742369852,0.00898927373517582,0.0227858314763353,0.77932295108838,5.47656724158388e-06,10,0.188759101312957,2.17718137811327e-05
"RNF43",-0.0277806640904917,0.680708686190057,0.02651700703867,0.752295133066178,8.2412128990816e-05,9,0.907523814538736,0.000252489833163355
"BCL2L1",0.0296219499856935,0.71250553005615,0.0578065400687324,0.831173645521397,5.06204989724289e-09,11,0.918031521660511,3.90822649186493e-08
"EIF1AY",0.280530410484469,0.437516236625338,1.0201792684941,0.883397665920705,9.2917116024122e-12,9,0.81162188536518,1.22906318986513e-10
"SND1",-0.00771820004177883,0.905557581859235,0.0319117334444774,0.813681775086832,2.24031313754113e-07,10,0.975766503395014,1.20142331783629e-06
"APP",-0.325809391399952,0.0401212350238597,0.227283029160706,0.926778091231596,3.38019616136235e-22,10,0.373562966856924,2.90227732331635e-20
"SCFD2",-0.0615733272732298,0.417506315268794,0.0428501753064786,0.832541979833034,1.09166100473704e-07,9,0.801343748466815,6.27555517304993e-07
"SOS1",-0.0866543582998269,0.422871380122255,0.103246787324484,0.897903872178125,3.82043311251586e-15,10,0.804369109761088,9.61163604855789e-14
"ATP5B",-0.115091837502619,0.0505810220892659,0.023893129605066,0.796874416677435,1.23866054290571e-06,10,0.408813202862875,5.6772725909358e-06
"ZNF280C",0.0053025231516157,0.929191940497892,0.0226699036082516,0.788940843711938,2.46555289516402e-05,8,0.983846808211482,8.48351322042531e-05
"SCD5",-0.206260285220391,0.112221890114493,0.148297688028565,0.889314062123614,8.86832589682395e-14,10,0.550614350996142,1.75814378728571e-12
"EPHA2",0.155895995162764,0.0890096993221827,0.0635091429309321,0.77609872022889,2.50172246117041e-06,11,0.507452035809618,1.06773496940843e-05
"SH2D1A",0.0944758148643446,0.340682571415612,0.0698976392357484,0.791981560573106,6.19406730006737e-06,9,0.758708982642139,2.43315307308247e-05
"PRKACA",-0.0288328763817693,0.621042698179149,0.0251677214173506,0.851312991734924,1.49767617817287e-10,11,0.885314028179457,1.55016873233706e-09
"MDH2",-0.0336832657298576,0.688925222892575,0.058382685107667,0.861751700721394,1.37936634817587e-10,10,0.909743016342054,1.43571923565312e-09
"TTLL3",-0.0507831451245225,0.498337063136903,0.0244173621970831,0.790813977617372,6.98533661805274e-05,7,0.837351566761555,0.000217156573358792
"ESM1",-0.165827672646939,0.0510003193246033,0.0384454328372525,0.582744366885053,0.00769081876931512,11,0.410983535185272,0.0148338303978948
"DDO",-0.0154354537328133,0.856864089133404,0.0683478463288471,0.846967643397773,3.48067517619756e-10,11,0.960949447661573,3.33247023714756e-09
"USP31",-0.111825944493462,0.114502525179261,0.0329907196675327,0.780964904883368,1.40772150791498e-05,9,0.554492183583253,5.11661597189887e-05
"APOBEC3A",0.51931774587464,0.209437151982436,0.725995765511376,0.914007718073437,1.92342411442169e-09,5,0.66242755860508,1.60932966581832e-08
"ARNT2",-0.0437326012203401,0.543342421537199,0.0280454086496384,0.7348776211155,0.000196858006086691,9,0.854525411643814,0.000554470361061592
"AMOT",-0.0262586369166867,0.745565332361297,0.0434493509154856,0.878095970818862,4.92692483518425e-10,8,0.929049415033623,4.5931961166341e-09
"C5orf62",0.000712387404683993,0.996479975644791,0.0812181600671929,0.852872756089715,0.0001408724970994,4,0.999219982162745,0.000409448348092666
"RNF10",-0.165931803349435,0.0959735106470169,0.0912688502867569,0.934794259768401,2.63746029433262e-25,10,0.521943790170099,3.57494407423388e-23
"SPATA7",0.0153008141615978,0.824731529517539,0.0378830631826132,0.830565298757488,2.77634614647016e-08,10,0.952794984450855,1.8202419422795e-07
"ALDOA",-0.0744572836095526,0.471170493659819,0.0841595096375127,0.907503001246948,5.52510632400248e-17,10,0.824793196786476,1.95747783082537e-15
"MPZL3",0.125960071140929,0.0230366911013721,0.0158157103057347,0.636357796742674,0.0049165217792121,9,0.290162900431939,0.00996312119662778
"DCN",-0.00123761730939098,0.991494574488592,0.103905966767179,0.806929320732563,4.62867205911317e-07,10,0.997888427244419,2.32609812060453e-06
"ARHGEF25",0.0626522103981792,0.502330188676917,0.0450522263966681,0.835522391289355,2.22428190920301e-06,7,0.838564505572033,9.59678998986785e-06
"SLC12A2",-0.0479614352914353,0.538019503278772,0.0496013631606987,0.809996598763113,8.71908125984081e-08,11,0.852817570989862,5.11215731606754e-07
"GAS7",0.0886330594870749,0.323526130847802,0.0642171118301292,0.883180278730704,6.23855431882231e-13,10,0.747294209572122,1.05257062972186e-11
"C1orf212",-0.0785368879927036,0.618155200509803,0.085842326315703,0.906944031230139,4.66107223565607e-07,4,0.884173021265118,2.33848388084163e-06
"ENPP3",0.0704932221882857,0.309093520315568,0.0271582672288813,0.653967703856562,0.003214495218312,9,0.739182342520006,0.00684943267086582
"TRIM35",-0.0681447660957815,0.513473390003856,0.0865997225036071,0.880103254392813,2.19917179244051e-11,9,0.843022599426878,2.69885136501588e-10
"C6orf48",-0.0593912196098443,0.580417212469377,0.0901246034452677,0.890314840428666,1.27619445264626e-12,9,0.870174988209076,2.01378309738367e-11
"CTSH",0.00119736861226644,0.99084510452994,0.0913586288130682,0.825176028401161,1.22225402081971e-08,11,0.99788772237396,8.68866315860847e-08
"ICAM1",0.36258721668339,0.0154637037771866,0.169152051705996,0.78274893094838,1.41658288699418e-06,11,0.246220635932127,6.4159743410003e-06
"RBP5",0.126168728280424,0.103521773276888,0.0279686750979626,0.557743225070812,0.0205687656184212,9,0.533554673246249,0.0352209090188537
"RORB",0.0493797951735687,0.518117431603093,0.0432930694730724,0.83785647010142,9.75154057773852e-09,10,0.844050391064372,7.09535579778911e-08
"UBASH3A",0.100046694154697,0.103521087879789,0.0203317884437101,0.707748886958689,0.000320923442094849,10,0.533554673246249,0.000862048528993812
"ACYP1",-0.111512677928417,0.0729410753305272,0.0287826051725801,0.703819464410073,0.000202552406665151,11,0.474215883532592,0.000569445573946644
"C22orf28",0.213092583412982,0.314664686595242,0.208228325023686,0.952469485175392,2.29041495968837e-17,5,0.742546459389936,8.6345065206877e-16
"TUBA8",-0.034362777542767,0.803856524093906,0.146089617977796,0.904644557391991,8.00723784263981e-15,9,0.945390202684994,1.9108865225457e-13
"PTPRO",0.126917828981817,0.0697003489587317,0.0334578614650025,0.67788556880176,0.000576797797918787,11,0.467257660274332,0.00146781989984037
"SLCO1A2",-0.0163635580754808,0.908258374649347,0.159527869830963,0.886443979304157,2.27088036644091e-13,10,0.976626696014119,4.16650422822204e-12
"BLMH",0.0154259551838007,0.803702909568069,0.0330005712282809,0.83207035131143,4.41128608647843e-09,11,0.945390202684994,3.4410313420131e-08
"RNF125",0.23001887881281,0.353540626377017,0.525782349696834,0.916413869542047,3.20653470780034e-17,9,0.765989174379392,1.16864143346071e-15
"PTPRF",-0.160296193007764,0.091980804868638,0.0773515382854112,0.872861343812463,9.21024796412406e-13,11,0.51468197467888,1.50247229635173e-11
"RAPGEF1",0.106978073140696,0.315315039925838,0.108436589048373,0.884704296438814,2.37378447195118e-14,11,0.743042265771139,5.1783271206841e-13
"MS4A6A",-0.00694858266119451,0.953044160874624,0.110668419117816,0.81980258779339,1.10308897931032e-07,10,0.988909410413904,6.3352125217377e-07
"CYB5R2",-0.0881938885639929,0.334154379603705,0.0621280430502027,0.85921074782832,2.33358122620998e-10,10,0.755183377747404,2.31126084748638e-09
"CPAMD8",-0.11157936055648,0.202837251350377,0.0500618077769654,0.850651461526099,8.37928528916239e-09,9,0.657438525175062,6.17726088650701e-08
"ALDOC",-0.051654591305332,0.449828058926135,0.0396016886658411,0.817720551374151,3.35284487973046e-08,11,0.817161652590779,2.16120994959275e-07
"MOV10",0.0415194867728081,0.49241784778115,0.0204829567914627,0.75825628123219,5.92591854481144e-05,9,0.834895672060141,0.000186992723948032
"EIF2S1",0.0131679090917731,0.868713207702537,0.0504367101299346,0.829078013125238,3.39691584818413e-08,10,0.964627808372715,2.18611332806451e-07
"RAB25",-0.0622071870683374,0.506699410177174,0.0618234421978288,0.821212028215228,9.30135108002725e-08,10,0.839696700998605,5.41669557103108e-07
"SLC26A2",-0.104869670048274,0.284233869934527,0.0628150013801772,0.798317900998131,1.08246477185436e-06,10,0.72393779768542,5.02726228114151e-06
"FCRL3",-0.0442264188999467,0.668715165181276,0.0661454453063664,0.796688316642086,4.23510252420669e-06,9,0.903339824848426,1.72747791380448e-05
"VSTM2L",-0.0745138467044837,0.338428264677242,0.0229231016018388,0.505784760035496,0.039776678951611,9,0.757416377104533,0.062778303988063
"FAM40A",-0.00737242986622304,0.940826093292019,0.0426341115936073,0.901880248365811,3.0042654254989e-08,5,0.986085924687222,1.95374425663105e-07
"ZC3H6",0.0378545210404336,0.567349241433309,0.0268020626147844,0.745496610198299,0.000117592713356992,9,0.864867635078234,0.000348117717198055
"LTBR",0.0369431409158475,0.64874669913012,0.0588410149888683,0.820745688652138,2.25070131889901e-08,11,0.896789490116163,1.50007377682532e-07
"C20orf46",-0.264555783826562,0.376194199425798,0.40909004938947,0.939268040258591,1.69276386718024e-13,5,0.779451136894547,3.20324029987903e-12
"ULK3",-0.0461971169714257,0.498870977236042,0.0324193459080829,0.822085842731498,3.73579748697912e-07,9,0.837479826591566,1.91692016096013e-06
"CD109",0.212374174235309,0.182208283438356,0.197220851533971,0.873238700349489,1.13931907240488e-10,9,0.639145654503322,1.20661139216739e-09
"TRAF3IP3",-0.00230894387641451,0.981757544086211,0.0790592545015268,0.81171209882889,2.78454584894701e-07,10,0.996474437458177,1.46463347934477e-06
"MORF4L2",-0.122971339677259,0.262159442899729,0.091928831777511,0.8632668962946,9.13630857823735e-10,9,0.705613663413851,8.15507647307187e-09
"USMG5",-0.181533100616075,0.0517205492019493,0.0494258176206189,0.854263809994708,3.50969425722305e-08,8,0.413132276458151,2.25148612985963e-07
"SLC25A45",-0.0247314471124669,0.708729776269228,0.0283325695540189,0.840863695619682,3.62420542976473e-08,9,0.916858091102337,2.31816554623366e-07
"SIAH2",-0.0308827577999893,0.63962338150923,0.027215448851034,0.823967915851887,3.02836497789125e-07,9,0.892781037838882,1.57979160695313e-06
"CDC42EP4",0.0600796462712319,0.566588244537169,0.0892253283020996,0.861890525443998,1.33951718763972e-10,10,0.864816887501538,1.39665216880655e-09
"CCNB3",-0.0625302700753287,0.475535302262594,0.0515693506734635,0.898206775742282,2.62147935057145e-12,8,0.827084763185566,3.89072921488836e-11
"FAM69A",0.117265890755638,0.155914920854558,0.0481110982397727,0.823997408442699,3.01830336419021e-07,9,0.608895968834238,1.57537751357314e-06
"SGCG",-0.0350935736961941,0.756143136371085,0.095480690852177,0.72549300680508,7.10180738795434e-05,11,0.932632655610728,0.000220408164200121
"TRPM6",0.0491119640683795,0.522676029239188,0.0459523806815987,0.855582535325092,4.77932007300523e-10,10,0.846793765316396,4.46594327658393e-09
"ARHGAP44",-0.0516588510742711,0.558102777728485,0.0496409159011444,0.906360343273058,1.60842679376846e-13,8,0.85980114413225,3.060450572023e-12
"FARSA",0.030626092501203,0.735168461632359,0.0740673864595521,0.876678643054743,3.07012312463278e-13,11,0.925999174458491,5.51547733641214e-12
"LRRC2",-0.368989598755567,0.197206414339408,0.750196442109587,0.871766820317641,1.40088655087415e-11,10,0.65294348274556,1.78926362164852e-10
"MTOR",-0.0330122343601253,0.670258855617732,0.0464847404498297,0.937147058646401,1.03493040268507e-23,9,0.903782880795594,1.09516516778871e-21
"MECOM",-0.0803021102577326,0.513626101229846,0.133182974939896,0.895283880984124,1.0554648571879e-14,10,0.843022599426878,2.4675581985826e-13
"C1orf96",0.105775916962168,0.454877087420137,0.0599566231826308,0.750317159038931,0.00733112650745038,4,0.818904470783069,0.0142047935468403
"IPPK",0.0873311130567743,0.470252954196169,0.119943223645397,0.906459840001954,3.75297288394191e-15,9,0.824429081956908,9.46164856539879e-14
"RAPGEF4",-0.273125258943663,0.0113043733223102,0.0889686238726534,0.82092066134283,9.63739539425341e-08,10,0.210417390956499,5.5921461923317e-07
"ASPN",-0.0421190857018553,0.836452449132755,0.32864627889093,0.827480932485417,4.20112009545291e-08,10,0.95586972854614,2.65549972604119e-07
"CSPG4",-0.161882865598026,0.000931179433247711,0.00890469560260941,0.397458551621768,0.0837862166406287,11,0.049613293119777,0.119538173312545
"PRPF19",-0.0278547201763518,0.864749007223402,0.196754483336738,0.901893695986296,7.87528380396651e-13,8,0.963260959291894,1.29874895651606e-11
"ATP6V1G1",0.00947051160818982,0.924904474548792,0.084387251128361,0.857014224546859,3.61831919378291e-10,10,0.982008900608991,3.44919743928883e-09
"SLC5A6",0.0238546407064085,0.713169118479804,0.0319332699696122,0.801290839510705,8.14601815091708e-07,10,0.918031521660511,3.87724790629361e-06
"NMT1",-0.124962700260225,0.0332492896421597,0.0270884140183486,0.767203884904798,5.0638290620902e-06,11,0.345034671482317,2.03117213268579e-05
